,title,artist,peakPos,lastPos,weeks,rank,isNew,date,track_uri
70299,Bad And Boujee,Migos Featuring Lil Uzi Vert,1,2,14,3,False,2017-03-04,spotify:track:0M9ydKzuF3oZTfYYPfaGX1
70300,Chained To The Rhythm,Katy Perry Featuring Skip Marley,4,0,1,4,True,2017-03-04,spotify:track:0MOMMIuXEVmXCb2pVifmNJ
70301,Closer,The Chainsmokers Featuring Halsey,1,7,29,5,False,2017-03-04,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
70302,Bad Things,Machine Gun Kelly x Camila Cabello,4,5,16,6,False,2017-03-04,spotify:track:1PSBzsahR2AKwLJgx8ehBj
70303,That's What I Like,Bruno Mars,7,37,5,7,False,2017-03-04,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
70304,Love On The Brain,Rihanna,8,13,18,8,False,2017-03-04,spotify:track:5oO3drDxtziYU2H1X23ZIp
70305,I Feel It Coming,The Weeknd Featuring Daft Punk,9,16,13,9,False,2017-03-04,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV
70306,Bounce Back,Big Sean,6,6,15,10,False,2017-03-04,spotify:track:0SGkqnVQo9KPytSri1H6cF
70307,Paris,The Chainsmokers,7,10,5,11,False,2017-03-04,spotify:track:72jbDTw1piOOj770jWNeaG
70308,Fake Love,Drake,8,11,17,12,False,2017-03-04,spotify:track:343YBumqHu19cGoGARUTsd
70309,24K Magic,Bruno Mars,4,15,19,13,False,2017-03-04,spotify:track:6b8Be6ljOzmkOmFslEb23P
70310,Starboy,The Weeknd Featuring Daft Punk,1,12,22,14,False,2017-03-04,spotify:track:7MXVkk9YMctZqd1Srtv4MB
70311,Scars To Your Beautiful,Alessia Cara,8,8,25,15,False,2017-03-04,spotify:track:0wI7QkCcs8FUQE1OkXUIqd
70312,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,14,23,16,False,2017-03-04,spotify:track:6fujklziTHa8uoM5OQSfIo
70313,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,6,9,19,17,False,2017-03-04,spotify:track:0JCpXJE996Bc6MAbPfiSg1
70314,Million Reasons,Lady Gaga,4,4,13,18,False,2017-03-04,spotify:track:7dZ1Odmx9jWIweQSatnRqo
70315,Mercy,Shawn Mendes,17,19,22,19,False,2017-03-04,spotify:track:0AS63m1wHv9n4VVRizK6Hc
70316,iSpy,KYLE Featuring Lil Yachty,20,28,8,20,False,2017-03-04,spotify:track:2EEeOnHehOozLq4aS0n6SL
70317,Caroline,Amine,11,17,24,21,False,2017-03-04,spotify:track:5hTpBe8h35rJ67eAWHQsJx
70318,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,22,23,11,22,False,2017-03-04,spotify:track:5knuzwU65gJK7IF5yJsuaW
70319,Say You Won't Let Go,James Arthur,23,27,17,23,False,2017-03-04,spotify:track:5uCax9HTNlzGybIStD3vDh
70320,Side To Side,Ariana Grande Featuring Nicki Minaj,4,18,25,24,False,2017-03-04,spotify:track:43bCmCI0nSgcT7QdMXY6LV
70321,Can't Stop The Feeling!,Justin Timberlake,1,25,41,25,False,2017-03-04,spotify:track:61xaclre5j18KBTizgQlVQ
70397,Shape Of You,Ed Sheeran,1,1,11,1,False,2017-04-04,spotify:track:7qiZfU4dY1lWllzX7mPBI3
70398,That's What I Like,Bruno Mars,2,2,10,2,False,2017-04-04,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
70399,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,2,4,15,3,False,2017-04-04,spotify:track:55n9yjI6qqXh5F2mYvUc2y
70400,Bad And Boujee,Migos Featuring Lil Uzi Vert,1,3,19,4,False,2017-04-04,spotify:track:0M9ydKzuF3oZTfYYPfaGX1
70401,I Feel It Coming,The Weeknd Featuring Daft Punk,5,5,18,5,False,2017-04-04,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV
70402,Tunnel Vision,Kodak Black,6,6,5,6,False,2017-04-04,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4
70403,Something Just Like This,The Chainsmokers & Coldplay,5,8,5,7,False,2017-04-04,spotify:track:1dNIEtp7AY3oDAKCGg2XkH
70404,Passionfruit,Drake,8,0,1,8,True,2017-04-04,spotify:track:5mCPDVBb16L4XQwDdbRUpz
70405,Portland,Drake Featuring Quavo & Travis Scott,9,0,1,9,True,2017-04-04,spotify:track:2bjwRfXMk4uRgOD9IBYl9h
70406,Paris,The Chainsmokers,6,9,10,10,False,2017-04-04,spotify:track:72jbDTw1piOOj770jWNeaG
70407,Love On The Brain,Rihanna,5,7,23,11,False,2017-04-04,spotify:track:5oO3drDxtziYU2H1X23ZIp
70408,iSpy,KYLE Featuring Lil Yachty,10,10,13,12,False,2017-04-04,spotify:track:2EEeOnHehOozLq4aS0n6SL
70409,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,9,12,16,13,False,2017-04-04,spotify:track:5knuzwU65gJK7IF5yJsuaW
70410,Bounce Back,Big Sean,6,11,20,14,False,2017-04-04,spotify:track:0SGkqnVQo9KPytSri1H6cF
70411,Fake Love,Drake,8,31,22,15,False,2017-04-04,spotify:track:343YBumqHu19cGoGARUTsd
70412,Body Like A Back Road,Sam Hunt,16,18,8,16,False,2017-04-04,spotify:track:7FpBQ067pHB67deawpbbcY
70413,Closer,The Chainsmokers Featuring Halsey,1,13,34,17,False,2017-04-04,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
70414,Free Smoke,Drake,18,0,1,18,True,2017-04-04,spotify:track:05KOgYg8PGeJyyWBPi5ja8
70415,Chained To The Rhythm,Katy Perry Featuring Skip Marley,4,15,6,19,False,2017-04-04,spotify:track:0MOMMIuXEVmXCb2pVifmNJ
70416,It Ain't Me,Kygo x Selena Gomez,12,17,6,20,False,2017-04-04,spotify:track:12GEpg2XOPyqk03JZEZnJs
70417,Stay,Zedd & Alessia Cara,21,27,4,21,False,2017-04-04,spotify:track:6uBhi9gBXWjanegOb2Phh0
70418,Say You Won't Let Go,James Arthur,21,21,22,22,False,2017-04-04,spotify:track:5uCax9HTNlzGybIStD3vDh
70419,Mercy,Shawn Mendes,15,20,27,23,False,2017-04-04,spotify:track:0AS63m1wHv9n4VVRizK6Hc
70420,Mask Off,Future,19,19,5,24,False,2017-04-04,spotify:track:0VgkVdmE4gld66l8iyGjgx
70421,T-Shirt,Migos,19,26,10,25,False,2017-04-04,spotify:track:1rkfJLgTlB6XYNjgZ0sVaK
70497,Humble.,Kendrick Lamar,1,3,3,1,False,2017-05-04,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
70498,Shape Of You,Ed Sheeran,1,1,15,2,False,2017-05-04,spotify:track:7qiZfU4dY1lWllzX7mPBI3
70499,That's What I Like,Bruno Mars,2,2,14,3,False,2017-05-04,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
70500,DNA.,Kendrick Lamar,4,0,1,4,True,2017-05-04,spotify:track:6HZILIRieu8S0iqY8kIKhj
70501,Mask Off,Future,5,7,9,5,False,2017-05-04,spotify:track:0VgkVdmE4gld66l8iyGjgx
70502,iSpy,KYLE Featuring Lil Yachty,4,6,17,6,False,2017-05-04,spotify:track:2EEeOnHehOozLq4aS0n6SL
70503,Stay,Zedd & Alessia Cara,7,14,8,7,False,2017-05-04,spotify:track:6uBhi9gBXWjanegOb2Phh0
70504,Something Just Like This,The Chainsmokers & Coldplay,3,5,9,8,False,2017-05-04,spotify:track:1dNIEtp7AY3oDAKCGg2XkH
70505,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,9,48,14,9,False,2017-05-04,spotify:track:6habFhsOp2NvshLv26DqMb
70506,XO TOUR Llif3,Lil Uzi Vert,8,8,4,10,False,2017-05-04,spotify:track:7GX5flRQZVHRAGd6B4TmDO
70507,Body Like A Back Road,Sam Hunt,6,9,12,11,False,2017-05-04,spotify:track:7FpBQ067pHB67deawpbbcY
70508,Issues,Julia Michaels,12,12,13,12,False,2017-05-04,spotify:track:7vu0JkJh0ldukEYbTVcqd0
70509,It Ain't Me,Kygo x Selena Gomez,11,11,10,13,False,2017-05-04,spotify:track:12GEpg2XOPyqk03JZEZnJs
70510,Loyalty.,Kendrick Lamar Featuring Rihanna,14,0,1,14,True,2017-05-04,spotify:track:6SwRhMLwNqEi6alNPVG00n
70511,Congratulations,Post Malone Featuring Quavo,15,19,17,15,False,2017-05-04,spotify:track:3a1lNhkSLSkpJE4MSHpDu9
70512,Element.,Kendrick Lamar,16,0,1,16,True,2017-05-04,spotify:track:1EaKU4dMbesXXd3BrLCtYG
70513,Say You Won't Let Go,James Arthur,16,16,26,17,False,2017-05-04,spotify:track:5uCax9HTNlzGybIStD3vDh
70514,Love.,Kendrick Lamar Featuring Zacari,18,0,1,18,True,2017-05-04,spotify:track:4P9Q0GojKVXpRTJCaL3kyy
70515,Paris,The Chainsmokers,6,10,14,19,False,2017-05-04,spotify:track:72jbDTw1piOOj770jWNeaG
70516,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,9,13,20,20,False,2017-05-04,spotify:track:5knuzwU65gJK7IF5yJsuaW
70517,Tunnel Vision,Kodak Black,6,15,9,21,False,2017-05-04,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4
70518,Sign Of The Times,Harry Styles,4,4,2,22,False,2017-05-04,spotify:track:5Ohxk2dO5COHF1krpoPigN
70519,Cold,Maroon 5 Featuring Future,16,21,10,23,False,2017-05-04,spotify:track:6zSpb8dQRaw0M1dK8PBwQz
70520,I Feel It Coming,The Weeknd Featuring Daft Punk,4,17,22,24,False,2017-05-04,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV
70521,Location,Khalid,20,20,15,25,False,2017-05-04,spotify:track:152lZdxL1OR0ZMW6KquMif
70597,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,19,1,False,2017-06-04,spotify:track:6habFhsOp2NvshLv26DqMb
70598,That's What I Like,Bruno Mars,1,2,19,2,False,2017-06-04,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
70599,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",1,3,4,3,False,2017-06-04,spotify:track:7EHOorGNbnzDGmJDFVOhcJ
70600,Humble.,Kendrick Lamar,1,5,8,4,False,2017-06-04,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
70601,Shape Of You,Ed Sheeran,1,4,20,5,False,2017-06-04,spotify:track:7qiZfU4dY1lWllzX7mPBI3
70602,Mask Off,Future,5,7,14,6,False,2017-06-04,spotify:track:0VgkVdmE4gld66l8iyGjgx
70603,Stay,Zedd & Alessia Cara,7,9,13,7,False,2017-06-04,spotify:track:6uBhi9gBXWjanegOb2Phh0
70604,Something Just Like This,The Chainsmokers & Coldplay,3,6,14,8,False,2017-06-04,spotify:track:1dNIEtp7AY3oDAKCGg2XkH
70605,XO TOUR Llif3,Lil Uzi Vert,8,8,9,9,False,2017-06-04,spotify:track:7GX5flRQZVHRAGd6B4TmDO
70606,It Ain't Me,Kygo x Selena Gomez,10,12,15,10,False,2017-06-04,spotify:track:12GEpg2XOPyqk03JZEZnJs
70607,Issues,Julia Michaels,11,14,18,11,False,2017-06-04,spotify:track:7vu0JkJh0ldukEYbTVcqd0
70608,Say You Won't Let Go,James Arthur,11,11,31,12,False,2017-06-04,spotify:track:5uCax9HTNlzGybIStD3vDh
70609,Congratulations,Post Malone Featuring Quavo,12,13,22,13,False,2017-06-04,spotify:track:3a1lNhkSLSkpJE4MSHpDu9
70610,Body Like A Back Road,Sam Hunt,6,16,17,14,False,2017-06-04,spotify:track:7FpBQ067pHB67deawpbbcY
70611,Believer,Imagine Dragons,15,20,16,15,False,2017-06-04,spotify:track:0pqnGHJpmpxLKifKRmU6WP
70612,iSpy,KYLE Featuring Lil Yachty,4,15,22,16,False,2017-06-04,spotify:track:2EEeOnHehOozLq4aS0n6SL
70613,Sign Of The Times,Harry Styles,4,17,7,17,False,2017-06-04,spotify:track:5Ohxk2dO5COHF1krpoPigN
70614,Malibu,Miley Cyrus,10,10,3,18,False,2017-06-04,spotify:track:1wXhKc9Cy9qgTMPPyZRNra
70615,In Case You Didn't Know,Brett Young,19,23,16,19,False,2017-06-04,spotify:track:10M2Ex445zw585Ducldzkw
70616,DNA.,Kendrick Lamar,4,18,6,20,False,2017-06-04,spotify:track:6HZILIRieu8S0iqY8kIKhj
70617,Location,Khalid,16,19,20,21,False,2017-06-04,spotify:track:152lZdxL1OR0ZMW6KquMif
70618,Redbone,Childish Gambino,22,29,25,22,False,2017-06-04,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz
70619,Unforgettable,French Montana Featuring Swae Lee,23,24,7,23,False,2017-06-04,spotify:track:3B54sVLJ402zGa6Xm4YGNe
70620,Passionfruit,Drake,8,21,10,24,False,2017-06-04,spotify:track:5mCPDVBb16L4XQwDdbRUpz
70621,There's Nothing Holdin' Me Back,Shawn Mendes,25,32,5,25,False,2017-06-04,spotify:track:7JJmb5XwzOO8jgpou264Ml
70697,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,23,1,False,2017-07-04,spotify:track:6habFhsOp2NvshLv26DqMb
70698,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",1,2,8,2,False,2017-07-04,spotify:track:7EHOorGNbnzDGmJDFVOhcJ
70699,That's What I Like,Bruno Mars,1,3,23,3,False,2017-07-04,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
70700,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,4,0,1,4,True,2017-07-04,spotify:track:45XhKYRRkyeqoW3teSOkCM
70701,Shape Of You,Ed Sheeran,1,4,24,5,False,2017-07-04,spotify:track:7qiZfU4dY1lWllzX7mPBI3
70702,Humble.,Kendrick Lamar,1,5,12,6,False,2017-07-04,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
70703,Mask Off,Future,5,6,18,7,False,2017-07-04,spotify:track:0VgkVdmE4gld66l8iyGjgx
70704,Congratulations,Post Malone Featuring Quavo,8,9,26,8,False,2017-07-04,spotify:track:3a1lNhkSLSkpJE4MSHpDu9
70705,Something Just Like This,The Chainsmokers & Coldplay,3,7,18,9,False,2017-07-04,spotify:track:1dNIEtp7AY3oDAKCGg2XkH
70706,Stay,Zedd & Alessia Cara,7,8,17,10,False,2017-07-04,spotify:track:6uBhi9gBXWjanegOb2Phh0
70707,Believer,Imagine Dragons,11,15,20,11,False,2017-07-04,spotify:track:0pqnGHJpmpxLKifKRmU6WP
70708,XO TOUR Llif3,Lil Uzi Vert,7,10,13,12,False,2017-07-04,spotify:track:7GX5flRQZVHRAGd6B4TmDO
70709,Body Like A Back Road,Sam Hunt,6,11,21,13,False,2017-07-04,spotify:track:7FpBQ067pHB67deawpbbcY
70710,Redbone,Childish Gambino,14,14,29,14,False,2017-07-04,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz
70711,Issues,Julia Michaels,11,13,22,15,False,2017-07-04,spotify:track:7vu0JkJh0ldukEYbTVcqd0
70712,Unforgettable,French Montana Featuring Swae Lee,16,18,11,16,False,2017-07-04,spotify:track:3B54sVLJ402zGa6Xm4YGNe
70713,Say You Won't Let Go,James Arthur,11,12,35,17,False,2017-07-04,spotify:track:5uCax9HTNlzGybIStD3vDh
70714,It Ain't Me,Kygo x Selena Gomez,10,17,19,18,False,2017-07-04,spotify:track:12GEpg2XOPyqk03JZEZnJs
70715,There's Nothing Holdin' Me Back,Shawn Mendes,18,19,9,19,False,2017-07-04,spotify:track:7JJmb5XwzOO8jgpou264Ml
70716,Bad Liar,Selena Gomez,20,23,6,20,False,2017-07-04,spotify:track:3MnhVIue15sCDclg4H9v2M
70717,Now Or Never,Halsey,20,20,11,21,False,2017-07-04,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8
70718,Malibu,Miley Cyrus,10,25,7,22,False,2017-07-04,spotify:track:1wXhKc9Cy9qgTMPPyZRNra
70719,Castle On The Hill,Ed Sheeran,6,21,24,23,False,2017-07-04,spotify:track:6wNsAtQj5Hj0laYZQAHpjo
70720,Slow Hands,Niall Horan,24,24,8,24,False,2017-07-04,spotify:track:2cOUlop2ZakjOKe4WinesN
70721,Attention,Charlie Puth,25,27,9,25,False,2017-07-04,spotify:track:5cF0dROlMOK5uNZtivgu50
70797,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,27,1,False,2017-08-04,spotify:track:6habFhsOp2NvshLv26DqMb
70798,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2,2,5,2,False,2017-08-04,spotify:track:45XhKYRRkyeqoW3teSOkCM
70799,That's What I Like,Bruno Mars,1,4,27,3,False,2017-08-04,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
70800,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",1,3,12,4,False,2017-08-04,spotify:track:7EHOorGNbnzDGmJDFVOhcJ
70801,Unforgettable,French Montana Featuring Swae Lee,5,9,15,5,False,2017-08-04,spotify:track:3B54sVLJ402zGa6Xm4YGNe
70802,Shape Of You,Ed Sheeran,1,5,28,6,False,2017-08-04,spotify:track:7qiZfU4dY1lWllzX7mPBI3
70803,Believer,Imagine Dragons,6,7,24,7,False,2017-08-04,spotify:track:0pqnGHJpmpxLKifKRmU6WP
70804,There's Nothing Holdin' Me Back,Shawn Mendes,8,8,13,8,False,2017-08-04,spotify:track:7JJmb5XwzOO8jgpou264Ml
70805,Body Like A Back Road,Sam Hunt,6,10,25,9,False,2017-08-04,spotify:track:7FpBQ067pHB67deawpbbcY
70806,Attention,Charlie Puth,10,13,13,10,False,2017-08-04,spotify:track:5cF0dROlMOK5uNZtivgu50
70807,Humble.,Kendrick Lamar,1,6,16,11,False,2017-08-04,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
70808,Congratulations,Post Malone Featuring Quavo,8,11,30,12,False,2017-08-04,spotify:track:3a1lNhkSLSkpJE4MSHpDu9
70809,Redbone,Childish Gambino,13,14,33,13,False,2017-08-04,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz
70810,Stay,Zedd & Alessia Cara,7,12,21,14,False,2017-08-04,spotify:track:6uBhi9gBXWjanegOb2Phh0
70811,Something Just Like This,The Chainsmokers & Coldplay,3,15,22,15,False,2017-08-04,spotify:track:1dNIEtp7AY3oDAKCGg2XkH
70812,XO TOUR Llif3,Lil Uzi Vert,7,16,17,16,False,2017-08-04,spotify:track:7GX5flRQZVHRAGd6B4TmDO
70813,Now Or Never,Halsey,17,17,15,17,False,2017-08-04,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8
70814,Mask Off,Future,5,18,22,18,False,2017-08-04,spotify:track:0VgkVdmE4gld66l8iyGjgx
70815,Slow Hands,Niall Horan,19,19,12,19,False,2017-08-04,spotify:track:2cOUlop2ZakjOKe4WinesN
70816,Say You Won't Let Go,James Arthur,11,21,39,20,False,2017-08-04,spotify:track:5uCax9HTNlzGybIStD3vDh
70817,It Ain't Me,Kygo x Selena Gomez,10,22,23,21,False,2017-08-04,spotify:track:12GEpg2XOPyqk03JZEZnJs
70818,Castle On The Hill,Ed Sheeran,6,24,28,22,False,2017-08-04,spotify:track:6wNsAtQj5Hj0laYZQAHpjo
70819,Sorry Not Sorry,Demi Lovato,23,52,2,23,False,2017-08-04,spotify:track:0yvPEnB032fojLfVluFjUv
70820,Location,Khalid,16,26,28,24,False,2017-08-04,spotify:track:152lZdxL1OR0ZMW6KquMif
70821,Strip That Down,Liam Payne Featuring Quavo,25,28,9,25,False,2017-08-04,spotify:track:4Ro98RCK90oHqqSZUnTFq5
70897,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,32,1,False,2017-09-04,spotify:track:6habFhsOp2NvshLv26DqMb
70898,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2,2,10,2,False,2017-09-04,spotify:track:45XhKYRRkyeqoW3teSOkCM
70899,Bodak Yellow (Money Moves),Cardi B,3,3,8,3,False,2017-09-04,spotify:track:4vULYQPAhL2maOdy9LXWZM
70900,Believer,Imagine Dragons,4,5,29,4,False,2017-09-04,spotify:track:0pqnGHJpmpxLKifKRmU6WP
70901,Attention,Charlie Puth,5,6,18,5,False,2017-09-04,spotify:track:5cF0dROlMOK5uNZtivgu50
70902,Unforgettable,French Montana Featuring Swae Lee,3,4,20,6,False,2017-09-04,spotify:track:3B54sVLJ402zGa6Xm4YGNe
70903,There's Nothing Holdin' Me Back,Shawn Mendes,6,7,18,7,False,2017-09-04,spotify:track:7JJmb5XwzOO8jgpou264Ml
70904,That's What I Like,Bruno Mars,1,8,32,8,False,2017-09-04,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
70905,Shape Of You,Ed Sheeran,1,9,33,9,False,2017-09-04,spotify:track:7qiZfU4dY1lWllzX7mPBI3
70906,Rake It Up,Yo Gotti Featuring Nicki Minaj,10,24,8,10,False,2017-09-04,spotify:track:4knL4iPxPOZjQzTUlELGSY
70907,Strip That Down,Liam Payne Featuring Quavo,11,13,14,11,False,2017-09-04,spotify:track:4Ro98RCK90oHqqSZUnTFq5
70908,Bank Account,21 Savage,12,12,7,12,False,2017-09-04,spotify:track:5eqK0tbzUPo2SoeZsov04s
70909,Body Like A Back Road,Sam Hunt,6,10,30,13,False,2017-09-04,spotify:track:7FpBQ067pHB67deawpbbcY
70910,Slow Hands,Niall Horan,14,15,17,14,False,2017-09-04,spotify:track:2cOUlop2ZakjOKe4WinesN
70911,Congratulations,Post Malone Featuring Quavo,8,14,35,15,False,2017-09-04,spotify:track:3a1lNhkSLSkpJE4MSHpDu9
70912,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",1,11,17,16,False,2017-09-04,spotify:track:7EHOorGNbnzDGmJDFVOhcJ
70913,Redbone,Childish Gambino,12,16,38,17,False,2017-09-04,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz
70914,Sorry Not Sorry,Demi Lovato,18,25,7,18,False,2017-09-04,spotify:track:0yvPEnB032fojLfVluFjUv
70915,Humble.,Kendrick Lamar,1,17,21,19,False,2017-09-04,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
70916,Friends,Justin Bieber + BloodPop,20,0,1,20,True,2017-09-04,spotify:track:7iNIg7XDEaYECfWD5dJ9Va
70917,Something Just Like This,The Chainsmokers & Coldplay,3,19,27,21,False,2017-09-04,spotify:track:1dNIEtp7AY3oDAKCGg2XkH
70918,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",20,20,10,22,False,2017-09-04,spotify:track:2PWTZV5znjLtZC5T1EVJvL
70919,Feel It Still,Portugal. The Man,23,26,10,23,False,2017-09-04,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK
70920,Mi Gente,J Balvin & Willy William Featuring Beyonce,21,21,8,24,False,2017-09-04,spotify:track:7COfe3P7KgfwDwIRB8LIDw
70921,XO TOUR Llif3,Lil Uzi Vert,7,18,22,25,False,2017-09-04,spotify:track:7GX5flRQZVHRAGd6B4TmDO
70997,Bodak Yellow (Money Moves),Cardi B,1,2,12,1,False,2017-10-04,spotify:track:4vULYQPAhL2maOdy9LXWZM
70998,Rockstar,Post Malone Featuring 21 Savage,2,0,1,2,True,2017-10-04,spotify:track:0e7ipj03S05BNilyu5bRzt
70999,Look What You Made Me Do,Taylor Swift,1,1,5,3,False,2017-10-04,spotify:track:1P17dC1amhFzptugyAO7Il
71000,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,3,3,21,4,False,2017-10-04,spotify:track:5tz69p7tJuGPeMGwNTxYuV
71001,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,4,36,5,False,2017-10-04,spotify:track:6habFhsOp2NvshLv26DqMb
71002,Unforgettable,French Montana Featuring Swae Lee,3,7,24,6,False,2017-10-04,spotify:track:3B54sVLJ402zGa6Xm4YGNe
71003,Believer,Imagine Dragons,4,9,33,7,False,2017-10-04,spotify:track:0pqnGHJpmpxLKifKRmU6WP
71004,Rake It Up,Yo Gotti Featuring Nicki Minaj,8,16,12,8,False,2017-10-04,spotify:track:4knL4iPxPOZjQzTUlELGSY
71005,Attention,Charlie Puth,5,8,22,9,False,2017-10-04,spotify:track:5cF0dROlMOK5uNZtivgu50
71006,Feel It Still,Portugal. The Man,10,14,14,10,False,2017-10-04,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK
71007,Slow Hands,Niall Horan,11,11,21,11,False,2017-10-04,spotify:track:2cOUlop2ZakjOKe4WinesN
71008,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2,6,14,12,False,2017-10-04,spotify:track:45XhKYRRkyeqoW3teSOkCM
71009,Strip That Down,Liam Payne Featuring Quavo,10,12,18,13,False,2017-10-04,spotify:track:4Ro98RCK90oHqqSZUnTFq5
71010,There's Nothing Holdin' Me Back,Shawn Mendes,6,10,22,14,False,2017-10-04,spotify:track:7JJmb5XwzOO8jgpou264Ml
71011,Sorry Not Sorry,Demi Lovato,13,13,11,15,False,2017-10-04,spotify:track:0yvPEnB032fojLfVluFjUv
71012,Too Good At Goodbyes,Sam Smith,5,5,2,16,False,2017-10-04,spotify:track:1mXVgsBdtIVeCLJnSnmtdV
71013,Bank Account,21 Savage,12,15,11,17,False,2017-10-04,spotify:track:5eqK0tbzUPo2SoeZsov04s
71014,Shape Of You,Ed Sheeran,1,17,37,18,False,2017-10-04,spotify:track:7qiZfU4dY1lWllzX7mPBI3
71015,Mi Gente,J Balvin & Willy William Featuring Beyonce,19,19,12,19,False,2017-10-04,spotify:track:7COfe3P7KgfwDwIRB8LIDw
71016,That's What I Like,Bruno Mars,1,18,36,20,False,2017-10-04,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
71017,XO TOUR Llif3,Lil Uzi Vert,7,20,26,21,False,2017-10-04,spotify:track:7GX5flRQZVHRAGd6B4TmDO
71018,I Get The Bag,Gucci Mane Featuring Migos,22,24,5,22,False,2017-10-04,spotify:track:1XRgIKC5TPwo7nWGyKqgG0
71019,What Lovers Do,Maroon 5 Featuring SZA,23,29,4,23,False,2017-10-04,spotify:track:2j5hsQvApottzvTn4pFJWF
71020,Body Like A Back Road,Sam Hunt,6,22,34,24,False,2017-10-04,spotify:track:7FpBQ067pHB67deawpbbcY
71021,Humble.,Kendrick Lamar,1,23,25,25,False,2017-10-04,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
71097,Rockstar,Post Malone Featuring 21 Savage,1,1,5,1,False,2017-11-04,spotify:track:0e7ipj03S05BNilyu5bRzt
71098,Bodak Yellow (Money Moves),Cardi B,1,2,16,2,False,2017-11-04,spotify:track:4vULYQPAhL2maOdy9LXWZM
71099,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,3,3,25,3,False,2017-11-04,spotify:track:5tz69p7tJuGPeMGwNTxYuV
71100,Feel It Still,Portugal. The Man,4,5,18,4,False,2017-11-04,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK
71101,Thunder,Imagine Dragons,5,8,25,5,False,2017-11-04,spotify:track:1zB4vmk8tFRmM9UULNzbLB
71102,Mi Gente,J Balvin & Willy William Featuring Beyonce,3,6,16,6,False,2017-11-04,spotify:track:7COfe3P7KgfwDwIRB8LIDw
71103,Sorry Not Sorry,Demi Lovato,7,9,15,7,False,2017-11-04,spotify:track:0yvPEnB032fojLfVluFjUv
71104,Too Good At Goodbyes,Sam Smith,5,7,6,8,False,2017-11-04,spotify:track:1mXVgsBdtIVeCLJnSnmtdV
71105,Unforgettable,French Montana Featuring Swae Lee,3,10,28,9,False,2017-11-04,spotify:track:3B54sVLJ402zGa6Xm4YGNe
